total loop,FTS loop,restrict set train loss,restrict set train accuracy
381,0,-2.3121034288406372,0.0
382,0,-1.8109330654144287,86.8000007122755
383,0,-1.9892441749572753,5.900000087916851
384,0,-2.574195442199707,0.0
385,0,-2.612621474266052,0.0
386,0,-2.3640088129043577,0.0
387,0,-2.845111904144287,0.0
388,0,-2.7253576946258544,0.0
389,0,-2.0328541827201843,0.30000000447034836
390,0,-2.9211954975128176,0.0
391,0,-2.3288514184951783,0.0
392,0,-2.1980440044403076,0.0
393,0,-2.2150068616867067,7.000000119209289
394,0,-1.7963443636894225,5.600000113248825
395,0,-2.6067593336105346,0.0
396,0,-2.3594162702560424,0.0
397,0,-2.09462655544281,0.0
398,0,-2.1833713483810424,0.0
399,0,-2.2965584993362427,0.0
400,0,-2.6508224248886108,0.0
401,0,-1.892568874359131,25.100000388920307
402,0,-3.4957519006729125,0.0
403,0,-2.494463415145874,0.0
404,0,-2.9003624391555785,0.0
405,0,-2.450087141990662,0.0
406,0,-2.7537131690979004,0.0
407,0,-3.004026288986206,0.0
408,0,-1.81628573179245,91.70000052452087
409,0,-2.554531593322754,0.0
410,0,-2.704033203125,0.0
411,0,-3.108946194648743,0.0
412,0,-1.7625465321540832,40.20000080764294
413,0,-2.6575619411468505,0.0
414,0,-2.458643398284912,0.0
415,0,-2.4985117673873902,0.0
416,0,-3.0235665798187257,0.0
417,0,-2.6677223157882692,0.0
418,0,-2.55520724773407,0.0
419,0,-2.5030897665023804,0.0
420,0,-1.880779025554657,24.100000478327274
421,0,-2.9182656097412107,0.0
422,0,-1.500927231311798,94.49999928474426
423,0,-2.3146007776260378,0.0
424,0,-2.0919084692001344,0.0
425,0,-2.1243165254592897,6.500000096857547
426,0,-2.376966104507446,0.0
427,0,-1.649186635017395,98.99999988079071
428,0,-1.9617446208000182,6.700000114738941
429,0,-2.3459537982940675,0.0
430,0,-3.2469017457962037,0.0
431,0,-2.1318002700805665,0.7000000104308128
432,0,-2.105377631187439,0.0
433,0,-2.541669330596924,0.0
434,0,-1.464754581451416,94.29999947547913
435,0,-3.235266451835632,0.0
436,0,-2.065846657752991,0.5000000074505806
437,0,-2.3210671091079713,0.0
438,0,-3.0434306192398073,0.0
439,0,-2.2116910362243654,0.0
440,0,-2.38758882522583,2.500000037252903
441,0,-1.8378410506248475,0.0
442,0,-2.086738634109497,0.0
443,0,-2.0922089052200317,0.0
444,0,-2.7386590909957884,0.0
445,0,-2.4121846055984495,0.0
446,0,-2.7815578460693358,0.0
447,0,-1.444405701160431,93.00000047683716
448,0,-2.715494213104248,0.0
449,0,-2.2151589250564574,0.0
450,0,-2.172881770133972,16.000000350177288
451,0,-2.476997079849243,0.0
452,0,-1.7977634692192077,8.700000166893005
